ts,total_ps
1583.5549261689148
1537.9586548595548
1586.3820992776273
1561.8669856299084
1523.2576153946723
1493.0032695041614
1475.0745264583506
1653.048398330439
1636.820333872105
1628.9867279164641
1629.2479524394712
1637.3201929707236
1652.9341531958303
1068.553972287402
1084.091842082461
1105.2726971515806
1131.9298772985444
1163.903501798458
1201.039827028471
1243.190672532477
1290.2129101688267
1341.9680110497955
1261.8573008265867
1186.8480153146031
1117.0452563808776
1052.637298146405
992.4614811233375
936.8186588891131
886.213625270436
841.1681267831932
802.0673480750773
769.0756158502576
742.1515889269729
720.8884442769088
707.476606522647
694.4418110266641
683.56881558893
672.8001804945369
664.2341783759289
655.456670134975
647.0483331452435
638.159990157613
614.8440784278953
606.857872232387
598.3224464375324
586.8005080010339
584.0253673317627
564.4487934439103
564.3743811187497
542.8023694197999
537.920326649639
524.5402895865077
513.0703424394193
501.2104704889399
483.56342128539796
473.4194312553123
463.51081511986354
462.6081464420646
461.662085389191
459.2644835254598
423.59802126499653
390.0596964383636
391.0411044208502
390.3974420667314
388.58759737777007
385.72322138499425
381.9137446696614
376.8752105242297
371.04151881627774
361.55178680474523
350.2999297433733
336.51794623393096
320.3530142124285
303.17978447797486
288.0593162133216
277.3291610174613
267.37000859611635
251.24440306548172
244.05764024425565
237.1621195071329
230.4599603831539
224.45243035268936
218.6659932458898
214.6877840674946
210.22407159126183
208.43459805585087
201.9454922400329
203.49413375140924
192.55742734540678
200.81808788277667
173.87870891788734
196.130392871399
155.00978095350033
171.75990668978426
137.79985796018445
146.97021363398463
121.51106283278497
127.46671599675902
111.65033021225807
115.80506705935497
106.54143163726357
110.052311473716
104.6551538534479
107.34328801465264
103.85491191317075
105.58247117917318
102.97932248167889
104.02354644305703
102.05161504896235
102.79682393028628
101.2127598606012
101.62042492039026
99.5827564122529
99.70666125156315
98.03868465774507
97.77346769249863
95.90211907466389
95.47553377639026
93.54870314052337
93.19561592890958
91.32414774724495
91.18745311780566
88.57121775232503
88.93824423214102
86.97861942672085
86.85099350646692
83.4890202753492
81.36237757457558
74.44278124646863
74.92774463594397
72.60886098858529
70.79726386099487
69.13148891140075
77.24744917161274
68.35225668750155
75.8737531763303
67.65958292969673
75.0526247480866
65.88219714508352
73.13308746281159
61.42603895616246
70.60435739214095
55.21828827442495
67.5079509453495
48.61451963664859
63.44176659660045
43.42003495322924
58.741325482407916
39.707192878642005
54.71778339958065
38.05327405736137
53.19416667392411
36.70608762547146
52.01665558873659
36.31478896329474
50.88577510698599
35.88496332863357
49.3683656897826
35.53936143809989
47.80444931354883
35.42168832117193
46.83194744799813
35.490925835305774
45.32833653330583
35.76364002897024
44.10921122184914
36.23121685826716
43.26529009641006
36.94499004169417
42.80727946373537
37.67851085742211
42.8188202468842
38.62139551074761
43.17198129787592
39.020559377970024
45.59180040033459
31.93927446909629
33.31765487667696
33.38830150375457
32.84036152011089
32.85695606737327
32.158577559321095
31.63972064703375
30.649796058663163
29.52755488748337
28.18165617375476
27.675797109440325
27.79202654069371
28.61924987548089
28.85938297177517
628.0973030414406
616.0394425682481
603.870265364349
591.3749233056657
579.0003441996698
566.228027216039
553.6009244976326
540.5847159421261
527.6947232570865
514.669584549343
501.80557651581535
488.9308473901948
476.16769547098824
463.2622028833399
449.65817411315953
416.8177869509214
387.1473151084484
356.03012516676233
325.8878518209271
210.73467906505658
193.63475479651402
175.78587302314673
157.58968687152168
138.62743428562737
118.83575262595404
97.72952401768056
74.77917872999991
48.92432215705667
48.64789745622645
47.50037071820786
46.80756926572741
45.76322706250744
44.540190870561446
42.01475867881126
46.99733646978663
42.83214697497595
44.92967399310293
42.27186321448228
43.852614150484506
41.57425828959439
42.45060332295791
40.582978908072626
40.89703490239484
39.31815549511246
39.14095201741679
37.94112899352358
37.346849647639466
36.5323142635169
35.71271650646224
35.30959373923236
34.269635810278416
34.24765335193969
33.10078829071293
33.34537156732028
32.10892233117182
32.5658242211436
31.302659637829084
31.812926084355567
30.824731269680452
31.07622246833826
30.26589391051652
30.313805156883504
29.612206750424193
29.498206309126175
28.849881336541227
28.58876168039354
27.931968003675294
27.509625226726087
26.789913330049238
26.226440663282187
25.48691476021232
24.903717962482343
24.255824948438622
23.760465931802294
23.25172078048962
22.866058928125028
22.491648372393236
22.230272880950405
21.993265199275545
21.819931044417405
21.63414481789149
21.4668525020604
21.26677332755056
21.044043425408542
20.702012670688152
19.740979368064274
21.005925646050496
19.145580017972968
20.635138145321676
18.88476241995872
20.143954031580638
18.446156896940916
19.521808825025424
17.922956910125187
18.843779448706535
17.374976078175372
18.162605367481717
16.835605328765258
17.50716236504067
16.30545614601888
16.88329380448757
15.789345985665602
16.2904295593251
15.279638165929214
15.716832970586395
14.771684479498694
15.152324914962469
14.26790000953826
14.734041626183364
14.073802657046953
14.504494529132492
13.94253570623542
14.3213574661155
13.870612662625444
14.189012905306072
13.858717771833374
14.112415623967054
13.904973829014383
14.094697262934359
14.005501627796882
14.135349091723388
14.155038119239608
14.206094122577625
14.365179335466882
14.345686418799316
14.577718483145553
14.467175157414832
14.800226647010929
14.677611075891397
14.814731102777785
14.484275208184895
13.970652247532438
12.589978121276099
11.95774438467914
12.14517232328694
12.123999876468202
12.202275885947833
12.24153339845871
12.284633648053074
12.320360569577275
12.331570435579254
12.33541310564038
12.304376035205618
12.258793258647572
12.174995048234104
12.070581568355422
11.928946134058403
11.764652155617874
11.567782756599579
11.350695090608834
11.108718595480642
10.957403746626468
10.92435478202559
10.879117401390207
10.795586778702088
10.703458368453841
10.584116215854706
10.460939573924973
10.320638997682288
10.181323224906698
