ts,robot_0,robot_1,robot_2,robot_3,robot_4,robot_5
1683078700.506898,23.128398609305147,352.28770699424774,15.410181780090756,0.31333038541631786,46.93242075799146,38.45200531327342
1683078700.54107,22.96479215235038,343.94655165159315,15.474721588431423,0.319821317036027,46.82022091527188,38.173628049016386
1683078700.573872,22.80473158380646,334.4004969086867,15.537788041268103,0.32658686509795537,46.7044404666351,37.91044352373621
1683078700.606752,22.648081454224442,327.0137029372407,15.599829853290537,0.33364483378011917,46.5842610276188,37.66751566248401
1683078700.641524,22.494677978060796,318.92989779642727,15.660520397237443,0.34101460031711084,46.45858897989129,37.453742015073416
1683078700.673065,22.34439763826461,312.35841935010205,15.720195852656232,0.3487172926549644,46.32592220350467,37.2858141381358
1683078700.709929,22.197100744071637,305.40479475331927,15.778616233264486,0.35677599173878927,46.184146663660094,37.197736624910625
1683078700.742202,22.052676337805256,299.53068864235564,15.836033830868368,0.36521596251211635,46.030194524950474,37.266374207834794
1683078700.776876,21.911004943872566,293.4691730254105,15.89227189014235,0.37406491849758816,45.859488701746514,37.68992235816701
1683078700.811145,21.77198814245218,288.193073189061,15.947519732150129,0.38335332579588116,45.66507904895994,39.071740867041335
1683078700.8455229,21.63552386016286,282.8489275591709,16.001646718059273,0.3931147535287815,45.43680008074722,43.64876324926737
1683078700.879067,21.50152592943424,278.0873285972897,16.054794561030867,0.40338627922097114,45.1640853433224,60.81275287512116
1683078700.911883,21.369907660267593,273.32952724167876,16.106866111920148,0.4142089594381929,44.866486200876764,97.68740641316599
1683078700.9455218,21.240594826437402,269.012247136152,16.157966788007236,0.42562837827513483,44.7125156664206,85.50360416492865
1683078700.978519,21.113514755150366,264.7406037291043,16.208023523122403,0.4376952891425489,44.744395506431786,86.87892781637589
1683078701.015649,20.988604998931592,260.80855597764776,16.257113751857297,0.45046636890934344,44.58201036487846,81.15499779505514
1683078701.047007,20.865806141206114,256.94508142341874,16.305181396699282,0.46400510803711487,44.652839673042294,79.80741020722029
1683078701.0829,20.745067659549722,253.34837958601483,16.352281964885385,0.47838286620398157,44.52761241118556,76.22913636261141
1683078701.1149418,20.62634327793223,249.83135854297262,16.398370919586696,0.49368013046024667,44.61324704014252,74.4689231806082
1683078701.1465752,20.50959504885267,246.5277308420432,16.44348615745798,0.509988022747445,44.53109069222535,71.90273909366081
1683078701.181963,20.394790514826276,243.15894812455954,16.487590375755545,0.5274101164109523,44.62465229038109,70.20931647795518
1683078701.217969,20.28190574572648,240.38191192482532,16.530706792503118,0.5460646382091019,44.582438477374,68.22182542941148
1683078701.253699,20.170923889223346,237.03405298268845,16.572807495881502,0.5660871547625468,44.68188135099698,66.70166699841708
1683078701.283722,20.06183761278871,234.69207348455956,16.613903726369884,0.7551038127434146,44.67434274309971,65.08837039627757
1683078701.317614,19.954649230710874,231.55237009255643,16.65394124518746,0.7801919595350175,44.779188692910054,63.74960890051893
1683078701.3525078,19.84937328170258,229.26612269367914,16.69296508091595,0.8072366963770915,44.80099027618465,62.39909553763846
1683078701.3852842,19.746037172569213,226.44184555663296,16.730862632500255,0.8364863598647745,44.911226859630254,61.223422523411564
1683078701.419175,19.64468627053368,224.2325139951795,16.76771427090441,0.8682337018192652,44.95760537917066,60.06824827023043
1683078701.454842,19.545384624658176,221.66350459336658,16.803373772946298,0.9028263176824896,45.073293629478464,59.03239004000634
1683078701.489717,19.44822389437895,219.54156920913422,16.837920170398895,0.9406801605218523,45.140203510760685,58.02838187406758
1683078701.523133,19.35332674511778,217.182370910985,16.871194324132926,0.9822972612864544,45.26134897670004,57.11058852979282
1683078701.558347,19.2608609087714,215.15139087527794,16.903253142766935,1.0282892665759795,45.34543244675195,56.22705685333704
1683078701.591339,19.171050137389976,212.96697863502047,16.933930531612948,1.0794091514389272,45.471957136946635,55.40874256941353
1683078701.625313,19.084198686995983,211.02605715648122,16.963247807265056,1.136594623703402,45.57045769485146,54.623398001548416
1683078701.6598048,19.00071970159189,208.9888353300268,16.99102788593521,1.3482148169783617,45.70220879009392,53.88919535460689
1683078701.694022,18.29509530584525,207.13419686696727,17.017244345923803,1.6726756458664356,45.812874303506824,52.55082818615802
1683078701.727702,17.790632094091315,205.22183993442238,17.02251838604363,2.2366352232242948,45.80878304264461,51.32908570137542
1683078701.761415,17.332130456559405,203.4409728348688,17.015792864714367,3.467362457327468,45.772863078723944,49.794624030523444
1683078701.7951849,16.953936973544902,201.6010927370283,16.996585751025478,8.151111315267231,45.647769017889225,48.3415857936649
1683078701.828463,16.7006611480154,199.84462561923118,16.97030919945607,12.97297973358565,45.48120854185281,46.84005777031717
1683078701.8630369,17.101769928189515,198.03581385280742,16.943336646014114,9.043604445115053,45.22102861408424,46.73490392313426
1683078701.896769,17.792571380243512,196.28254628175782,16.952790841372348,12.538182030687196,44.97445460369385,46.283478731030186
1683078701.930163,18.215660002898563,194.50859941101842,16.9896289665835,9.819656806877695,44.781877483827984,45.49583256023195
1683078701.9660192,18.81108250852902,192.8353273127186,17.04495116500162,12.399695947091248,44.54571674333995,45.438868522270276
1683078701.998123,19.24185211439624,191.1915945788293,17.12247590368684,10.505301625213646,44.39712516334578,44.49216495690373
1683078702.031882,19.788862167210322,189.65874635009976,17.207777347793442,12.435425887685437,44.20823701620126,44.55437308827682
1683078702.067648,20.250537246193304,188.18583655739963,17.31071055957407,11.118799042443746,44.09718826781278,43.66809371338301
1683078702.1004748,20.80542471900974,186.817082433493,17.415252927713475,12.583305534949563,43.96705531562589,43.745479039566966
1683078702.1353102,21.339267226769458,185.5234415653734,17.533535415525307,11.679376273739072,43.89297459507196,42.995622700424256
1683078702.170358,21.963232658418264,184.32019502620628,17.650151119027054,12.810271847557175,43.821759478879486,43.05742666138086
1683078702.1970549,22.60403398189418,183.19646162553173,17.777675485327876,12.205578905364344,43.78533347057867,42.457043548714765
1683078702.236256,23.306676626216195,182.1475029494605,17.902644976562225,13.098533309016343,43.76876069646346,42.50123528875271
1683078702.269995,23.98581520175982,181.17584265699688,18.03732135754311,12.713486549689561,43.77034220332108,42.0387345537023
1683078702.303871,24.625475467174933,180.26485824706455,18.170610808387064,13.436676202099472,43.802921528922454,42.07277059968971
1683078702.3394449,25.152352975649517,179.42664625882506,18.3135033640692,13.212975026613682,43.84217101218658,41.72926630707646
1683078702.3732219,25.58038180002727,178.63928832955062,18.456447972316795,13.812285585735927,43.918571882620924,41.76234660114857
1683078702.407736,25.905993324856606,177.921048183163,18.608183439280207,13.705409333263743,43.99449824098982,41.5188737155464
1683078702.441524,26.174813195025123,177.24833971580938,18.76043649757457,14.211355860480241,44.109980720183856,41.55900681253922
1683078702.478642,26.395349434708105,176.64178030537434,18.920148164931394,14.188528326859323,44.22103839234864,41.3988562895804
1683078702.510352,26.597266699584942,176.0777298769765,19.080638958419563,14.62335889737129,44.37145748774148,41.45184636809729
1683078702.544564,26.7795885730449,175.576536944577,19.24744964353372,14.661516200143483,44.51566090371826,41.36093452205119
1683078702.577003,26.958762919620334,175.11575098071498,19.415298115270506,15.042303867281884,44.69737537459922,41.43038657635878
1683078702.611817,27.130267115521228,174.71409164736372,19.58850848468753,15.125127758982034,44.872457709456945,41.39709066040748
1683078702.6440802,27.304152316265068,174.35107688985417,19.762940134796537,15.464963067149826,45.08226272278557,41.484863004843085
1683078702.680775,27.475487350513195,174.04315126128637,19.941917396565454,15.580724028910101,45.28583994969659,41.49970559652515
1683078702.7124732,27.65093944863382,173.77216853608985,20.122223880870674,15.88959328566448,45.520919356642395,41.606418467195056
1683078702.7475042,27.826130363097086,173.55210663693785,20.306391381915468,16.02977699205689,45.75062048578738,41.66171547306028
1683078702.780491,28.005717772310774,173.36723935669318,20.491939995813006,16.315280659256327,46.00850504264186,41.78717582033793
1683078702.814584,28.18608347150105,173.22915577075543,20.68078499741486,16.473673262187503,46.26206016661195,41.87670571073644
1683078702.8555431,28.370585309705845,173.12445317544018,20.87102477794476,16.74159307484367,46.54058803958027,42.02022334312319
1683078702.879549,28.55632660298299,173.0625510301539,21.06410066183267,16.91364698374762,46.815880483753794,42.13894110441128
1683078702.914474,28.74577521694679,173.0321710073064,21.258560004575237,17.168384074888138,47.11316013060363,42.29954947292489
1683078702.9465668,28.936648352800187,173.0408423531459,21.455482802659972,17.35076735606041,47.40825218604066,42.443350152676075
1683078702.982791,29.13078182043165,173.07916466218393,21.653762097251942,17.595676863775253,47.72262829122241,42.61995381456152
1683078703.016503,29.32639142853303,173.1530679327161,21.854204130074407,17.785948385376827,48.03576905595629,42.78548197706982
1683078703.048411,29.524853471591214,173.25477206710326,22.055966540987892,18.023593396985564,48.36579194167506,42.976951271214965
1683078703.083222,29.72477956325227,173.38888332506625,22.25964916998917,18.21996651419716,48.69541383123881,43.161449591402416
1683078703.1155531,29.927206801732932,173.54899486307647,22.464611355577485,18.452310129291327,49.03981243085431,43.36667879498854
1683078703.151686,30.131057177129968,173.73863595521107,22.67129792394398,18.653479790572682,49.38452103135342,43.56786858957753
1683078703.18282,30.337114864745224,173.9525481430645,22.879221537278358,18.882030129910287,49.74217927188832,43.78580952340559
1683078703.218327,30.544543593867218,174.19339676444818,23.088710978442897,19.087045905630685,50.100739703215545,44.00179671373343
1683078703.251965,30.75393764606,174.45687405624736,23.299395255929962,19.312965525710325,50.47067601291366,44.231476243077594
1683078703.288875,30.964648321541606,174.74496065548283,23.511516525139648,19.52113812376326,50.84199786351431,44.46067729748495
1683078703.319768,31.177126645331708,175.0541298994588,23.72479199742685,19.74532658719091,51.22334746560862,44.70120453365711
1683078703.355079,31.39086916698993,175.38582560008444,23.939399322889752,19.956158904519558,51.606469586302076,44.781589514182706
1683078703.392564,31.606218468895662,175.7371592796604,24.15512255981943,20.179315138167865,51.99846923378246,45.325754412774565
1683078703.422348,31.82278347536804,176.10915808795838,24.372091440596854,20.392510253981996,52.38411868905508,45.33675411717952
1683078703.455543,32.040821850185765,176.4994528895099,24.590140697251915,20.615701845347665,52.79725743978554,45.79168200000999
1683078703.489633,32.260028358974985,176.90875061671258,24.809365171257763,20.830560060541426,53.18575183423844,45.892668598382144
1683078703.522837,32.48061264757626,177.33510380392693,25.0296378298923,21.053926654401852,53.613248485389526,46.29158547069696
1683078703.56126,32.702319383469565,177.7789761463319,25.251027754352666,21.270493376834374,54.00858004161019,46.45433304559383
1683078703.59151,32.92532448179648,178.23876193445184,25.47343615452947,21.49420736630478,54.44636255020394,46.81863939543906
1683078703.624958,33.14941385172866,178.7147418751342,25.696913505997955,21.7124866898816,54.850547542877486,47.024623042155206
1683078703.658947,33.374733866582325,179.20558667972196,25.921382387215786,21.93672551472597,55.2962116376222,47.368143495103645
1683078703.696106,33.60110658855,179.71144129526394,26.14687960895527,22.156703184241994,55.71009312362312,47.60509751583855
1683078703.7244081,33.82865221154514,180.23120006245253,26.37334413662626,22.381634885261242,56.16225203533888,47.9367809342749
1683078703.759763,34.05722412093088,180.7649087044234,26.600802656797864,22.60329084545187,56.58599597111172,48.19650694289634
1683078703.794965,34.286919844945544,181.31164276843128,26.82920681637041,22.82906736849684,57.043875556442536,48.52215058423988
1683078703.828564,34.517619396678604,181.87137675019125,27.058575767074064,23.0523821866985,57.477274955941226,48.79911215035935
1683078703.863192,34.74940112022344,182.44333339212793,27.28887103515815,23.27913709614349,57.94046288991689,49.12246806271032
1683078703.8994691,34.98216730892284,183.02743724408015,27.520106156397603,23.504094864631522,58.383121981759736,49.412883769828206
1683078703.9262972,35.21598035546955,183.62303099700952,27.752250392267403,23.73194345654895,58.8514136204594,49.73637216403897
1683078703.96485,35.45076097218122,184.23000530228975,27.98531309718438,23.958532743136935,59.30285723388415,50.03762656369001
1683078703.9937012,35.686558467655196,184.84780096331963,28.219269613144622,24.18757336648111,59.776161999006,50.36279788346825
1683078704.03518,35.92330864372147,185.47628673722363,28.454126191657817,24.41578714411099,60.235898623311165,50.67305646838067
1683078704.069314,36.16105018959716,186.11498400986522,28.689862970092378,24.646103039033378,60.71418412310933,51.00089198191693
1683078704.102336,36.3997311849936,186.76374854034106,28.926483910188264,24.875938134907937,61.18174051937563,51.31884788237828
1683078704.134939,36.639381772251106,187.42216820381196,29.163972941819935,25.107599401107056,61.66500004332325,51.64995601438006
1683078704.169248,36.87995997004776,188.090092276251,29.4023323505139,25.339055769795557,62.1399386224619,51.97466224270623
1683078704.2022111,37.1214890887651,188.76716375964412,29.6415490734062,25.572121259751686,62.62817297303744,52.309407278518776
1683078704.236535,37.363935161906994,189.45323015477257,29.881624182204146,25.805201243380314,63.110098946265175,52.64016485937818
1683078704.26928,37.60731606976881,190.1479804020689,30.12254700477476,26.039720282528116,63.60330693687131,52.978751586303865
1683078704.305619,37.851604290879266,190.85126356574722,30.364317746557408,26.274427938225255,64.09186958834242,53.315034410381315
1683078704.3383412,38.09681341075269,191.56280706874955,30.606927641059883,26.51044183510955,64.59004366976959,53.65756392901505
1683078704.371264,38.34292108025034,192.2824638485086,30.850376287592617,26.746782362621794,65.2323495908503,53.99896788281064
1683078704.405602,38.58993750291877,193.0099937387149,31.094656442819684,26.984325706189093,65.45871025858064,54.34547447933651
1683078704.440222,38.83784447500125,193.7452550862531,31.339767293572198,27.22230498226043,66.20467973519715,54.695960767377606
1683078704.473448,39.086649547520835,194.4880351737608,31.58570281758824,27.4614253821119,66.49964589411476,55.04185212350435
1683078704.5096,39.33633767690565,195.2381987218308,31.832461932283366,27.701058027353636,67.19561486469597,55.3999668602691
1683078704.54256,39.586914652924634,195.99555638692948,32.080039621761586,27.941765853226638,67.54430382467136,55.74770517098749
1683078704.5771132,39.83836794668262,196.7599798130979,32.32843464909796,28.18306523392705,68.20302354759343,56.1113326131125
1683078704.6057541,40.09070174759798,197.5312996850992,32.577642799487656,28.42537516446692,68.5940825643777,56.46233309390118
1683078704.643313,40.3439058380679,198.3093948157975,32.827662749699975,28.66834866862261,69.22526442058188,56.830208036469024
1683078704.676783,40.59798286838009,199.09411313630963,33.078490939398414,28.912276412968165,69.65000912414638,57.18523143541967
1683078704.708822,40.85292471580455,199.88534065060207,33.330126001423075,29.15692828322656,70.26106374137244,57.5566219539071
1683078704.743061,41.10873263852571,200.6829402197614,33.582564914093055,29.402488834488228,70.71283355620434,57.91602683372169
1683078704.7789462,41.36540032662411,201.48680490357674,33.83580629718923,29.64882176447275,71.30942535345376,58.290530447763224
1683078704.811757,41.62292786338803,202.29681055461472,34.089847572342116,29.896028564589717,71.78309926863224,58.65443430982885
1683078704.846847,41.88131043927997,203.11285704919632,34.34468737011857,30.14404455506325,72.3695639935306,59.031847846685295
1683078704.8797991,42.140547205459946,203.93483159860256,34.60032347607535,30.39290918566848,72.86119543044398,59.400229124497834
1683078704.915686,42.40063454734631,204.76264058927873,34.85675454996629,30.642609968520862,73.44085556356987,59.780466363564464
1683078704.947776,42.66157091853517,205.59618121089193,35.113978675287946,30.893142131939378,74.10595300464507,60.15322818705586
1683078704.9830751,42.92335362449245,206.43536601452843,35.371994554627946,31.144529350539663,74.38448677380092,60.53626837275003
1683078705.0157042,43.1859806284938,207.28010099269207,35.63080051493009,31.396736998818586,75.16359045289936,60.9168914804061
1683078705.0484438,43.449449922273445,208.1303044966281,35.89039531109422,31.649827139083655,75.51123107806352,61.29818908702107
1683078705.082145,43.71375906029522,208.9858903200365,36.150777468877756,31.903720707120083,76.23893845012165,61.68603791741367
1683078705.1161962,43.978906754409486,209.84678224076904,36.411945817821405,32.15850171874846,76.63978209345782,62.06807679126793
1683078705.153553,44.24489023199593,210.71290099631705,36.67389905122123,32.414094027477134,77.3297485301293,62.461113684125316
1683078705.1834261,44.51170857432467,211.58417543456218,36.93663606272852,32.67056199425656,77.77185669094942,62.845379704672474
1683078705.218871,44.77935906669567,212.4605324936093,37.20015567969954,32.927858809659526,78.43433050859882,63.2423723918138
1683078705.253409,45.04784076932616,213.34190573884084,37.46445686564522,33.18601401438866,78.90872044176692,63.6297157582513
1683078705.286895,45.31715131347579,214.22822766309412,37.729538549414634,33.44501720998764,79.55140655357798,64.029943714496
1683078705.3212621,45.587289505109624,215.11943621264848,37.99539976803927,33.70486181950537,80.05130440235571,64.42081544101423
1683078705.3556569,45.8582534512495,216.01546887057773,38.2620395279309,33.96557124550023,80.68000481779993,64.8238786072485
1683078705.389339,46.130041618489194,216.91626764363107,38.529456938163015,34.22710799923589,81.20029144749067,65.21848394924444
1683078705.422899,46.40265260038337,217.82177451322454,38.797651067005255,34.48952255260983,81.81938149422703,65.62417897058721
1683078705.4583092,46.6760845357983,218.73193524402933,39.06662108993681,34.752754062883724,82.35618016358785,66.02257614424313
1683078705.490636,46.95033644730632,219.64669588212914,39.33636612737976,35.016872271847255,82.9689634294705,66.43081700151724
1683078705.5285618,47.225406207772686,220.5660056687252,39.60688541352802,35.281800688110366,83.51933219957014,66.83298001000858
1683078705.555857,47.50129318161828,221.4898143329627,39.87817811479736,35.547621008690435,84.12830569222652,67.24374772053486
1683078705.595275,47.77799505587912,222.41807433001898,40.150243515814296,35.81424789149802,84.69000740969025,67.64960574739207
1683078705.6257029,48.055511444132534,223.35073873426438,40.42308082492399,36.08176883838041,85.2970600773093,68.06291699681788
1683078705.664753,48.33383992752435,224.2877629710875,40.69668936925337,36.350095148357084,85.86838997470466,68.4723786007217
1683078705.6930969,48.612980283734935,225.22910316339807,40.9710683961036,36.61931533492671,86.47495164189216,68.88826661472199
1683078705.728866,48.89293005805126,226.1747174777611,41.24621726798259,36.889341479593696,87.05460784543953,69.30123415207622
1683078705.765267,49.17368912120341,227.12456482301687,41.522135268567006,37.16025961215033,87.66176116564223,69.71973740509512
1683078705.7972648,49.45525503881281,228.07860589802095,41.79882178975734,37.43198551738711,88.24874723451086,70.13611524221022
1683078705.830661,49.737627718871444,229.03680216047803,42.076276149174326,37.70460036906779,88.85731199586489,70.55727112060109
1683078705.866404,50.02080478934825,229.99911665036504,42.35449776320476,37.97802555643986,89.45086343041723,70.97696995944014
1683078705.8976698,50.30478615456961,230.96551316252325,42.633485980931866,38.25233593577457,90.06146015082565,71.40081150285123
1683078705.935329,50.58956953396366,231.93595690146407,42.913240239321354,38.52745959601628,90.66098887358255,71.8237503284857
1683078705.960076,50.87515479966078,232.91041381047975,43.193759916482215,38.80346431693422,91.27408685006843,72.25030483622126
1683078705.99872,51.161539780814664,233.88885109552368,43.47504446688513,39.080285375059816,91.87913919367173,72.67641145361945
1683078706.03174,51.44872429951511,234.871236679834,43.757093295132314,39.35798323217089,92.49509285907487,73.1057001812743
1683078706.0658,51.73670630417985,235.85753962006157,44.03990587089754,39.63650040278809,93.10531772270997,73.53491095628497
1683078706.105537,52.025485556959595,236.84772966697162,44.32348162280259,39.915890152657234,93.72439419377629,73.96694941411688
1683078706.135917,52.31506012851318,237.84177759206824,44.60782003392322,40.19610198555901,94.33951886995152,74.39920860172613
1683078706.169031,52.60542971735458,238.83965483334293,44.89292055461225,40.47718233386736,94.9619188475467,74.83400715223715
1683078706.202392,52.89659251461592,239.84133375379295,45.17878267984443,40.759087250817444,95.58173064354773,75.26926604551097
1683078706.236829,53.1885481555233,240.8467873524549,45.46540587955088,41.041856844772155,96.20760428806643,75.70683061790068
1683078706.271348,53.48129494700124,241.85598947002026,45.75278965953952,41.325453168807435,96.83193653388481,76.14504665648016
1683078706.3040361,53.774832464173485,242.8689145507469,46.04093350729216,41.609910593664615,97.46139553625672,76.58537947268854
1683078706.3388171,54.06915912281177,243.88553780956448,46.329836938518326,41.89519657218046,98.09011691654091,77.02651538626402
1683078706.375268,54.364274443189935,244.90583503175284,46.619499456426155,42.18134035093474,98.72324368666493,77.46961564147803
1683078706.407188,54.66017694182581,245.92978271013655,46.90992058600138,42.46831417371692,99.35625009635227,77.91363866889351
1683078706.4393091,54.95686609020591,246.95735787710544,47.20109984438405,42.7561427692622,99.99310476156641,78.35950313902366
1683078706.474642,55.254340497192175,247.9885382139282,47.49303676530978,43.04480258249135,100.6303130798746,78.80638433740314
1683078706.509887,55.55259959197557,249.02330191491077,47.785730878404316,43.33431440131421,101.27093882158839,79.25500790424496
1683078706.543092,55.85164206716731,250.06162776951012,48.07918172559903,43.624658318541954,101.91228214559902,79.70472155217995
1683078706.5772958,56.15146731633792,251.10349505170154,48.373388847720456,43.915851715434684,102.55670926937499,80.15609764646156
1683078706.612061,56.4520741075115,252.14888358749312,48.668351794462104,44.20787782610645,103.20213326162036,80.60862073599495
1683078706.64224,56.753461804965205,253.19777365833576,48.964070116687296,44.500751109582154,103.85038230405745,81.06274170404674
1683078706.679827,57.05562924440461,254.2501460573015,49.26054337144875,44.794457485656054,104.49984238830353,81.51805351296325
1683078706.713705,57.35857576659543,255.15728421975953,49.55777111870514,45.089008923437106,105.15192648903513,81.97491091681597
1683078706.749641,57.66230026791618,256.4969009400244,49.8557529224373,45.38439362479468,105.80538569568483,82.43299265111857
1683078706.781342,57.966802070817586,257.3146695268825,50.154491447373616,45.68062144940793,106.4613124086627,82.89257750984616
1683078706.81457,58.27208087820891,258.59645775603485,50.45405101609298,45.97768252788707,107.11873971536649,83.35341200748452
1683078706.848877,58.57813689412005,259.4776542573404,50.75424377900901,46.27558495453275,107.7785123936897,83.81571498922908
1683078706.8830879,58.884969322386134,260.71651237703327,51.05534589137219,46.574320514045226,108.43988144640868,84.27928647484666
1683078706.9177,59.19257419750284,261.64795832627266,51.357017740170164,46.87389581345964,109.10350029794415,84.74429804867049
1683078706.95033,59.50095712291522,262.8553134685808,51.65963949543135,47.17430396430858,109.76878842466566,85.21059193287188
1683078706.984417,59.81010721265908,263.826877526795,51.962805291040596,47.47555035509734,110.43625131872115,85.67830248903338
1683078707.019417,60.120036714770194,265.01149445806817,52.26693201781463,47.77762920106869,111.10543876595888,86.1473052013248
1683078707.051774,60.430728987763324,266.01538321396947,52.57160000226955,48.08054486888304,111.77674184976598,86.61770514117593
1683078707.087156,60.742201036894755,267.1839841729989,52.87722246936701,48.384292504762776,112.44981119051096,87.08940399255214
1683078707.120988,61.05443262531221,268.2141987135454,53.18339655759511,48.688875612911914,113.12494935819527,87.56248379656309
1683078707.154304,61.36744334022107,269.3719385500141,53.49050907828052,48.99429012625877,113.80188503302047,88.03686686494922
1683078707.184833,61.68121137736702,270.42385788070106,53.798190410589214,49.30053882240611,114.4808522823919,88.51261714406161
1683078707.221911,61.995757097190854,271.5746883923175,54.106789560969894,49.607618296536856,115.16164024107162,88.98967318007409
1683078707.258131,62.31105867695447,272.6447499710791,54.41597754742046,49.91553071754094,115.8444299444189,89.46808471211166
1683078707.29023,62.62713595792614,273.79169936207006,54.72606130696857,50.224273234674335,116.52905736717955,89.94780306054092
1683078707.326317,62.94396814151886,274.8771540087507,55.036754323148465,50.533847510564,117.21566247670394,90.42886681700591
1683078707.359503,63.2615737287992,276.0225413163626,55.34832150470854,50.844251154622654,117.90411755491986,90.91123735140341
1683078707.393054,63.5799335653236,277.12126512169925,55.660517348697844,51.15548541179183,118.59453075760966,91.39494451448174
1683078707.427232,63.89906436028491,278.2668647770542,55.973567226298755,51.46754827097626,119.28680252144873,91.879957582174
1683078707.461422,64.21894890813107,279.37721470244287,56.287263413495516,51.7804406351145,119.98101635572574,92.36629955612221
1683078707.494525,64.53960193911087,280.5243828707227,56.60179548402609,52.09416080397294,120.67709453863917,92.85394593232094
1683078707.52861,64.8610082838926,281.6450858503424,56.91698943243485,52.408709402506965,121.37510148108639,93.34291434942692
1683078707.5633621,65.18318068279616,282.7948574397824,57.233003267799674,52.724084983733604,122.0749764126492,93.83318519769654
1683078707.591747,65.50610594993132,283.924925190926,57.54969241009052,53.0402879480958,122.77676894228648,94.32477192039684
1683078707.6316931,65.82979493424783,285.0780883681648,57.867187569124034,53.35731705397127,123.48043146191847,94.81765875966131
1683078707.665577,66.15423629763208,286.2167519186848,58.1853694162802,53.67517252158437,124.18600210762571,95.31185587955902
1683078707.699347,66.47943915728729,287.37390534859856,58.50434539631627,53.9938532751264,124.89344349672821,95.80735055551591
1683078707.7321448,66.80539384432184,288.5205647177192,58.82401757014351,54.313359391124294,125.6027848711574,96.30415039071609
1683078707.7656379,67.13210793201456,289.68216154585434,59.14447378347471,54.63368992718102,126.31399679725493,96.8022450506802
1683078707.8001359,67.45957322599726,290.83634704380705,59.46563402942449,54.95484484595865,127.02710162165468,97.30164014110373
1683078707.83425,67.7877959505794,292.0027287021398,59.78756979572434,55.27682331202482,127.74207609349807,97.80232721278688
1683078707.870379,68.11676919175353,293.1640711638474,60.11021598362214,55.59962519845056,128.4589372145051,98.30431031517249
1683078707.902195,68.44649801297986,294.33549335132545,60.43363053162756,55.92324975541259,129.1776665449873,98.80758248733171
1683078707.935955,68.77697659778576,295.503701233235,60.75776064959139,56.24769678596045,129.89827694556806,99.31214656867488
1683078707.9699578,69.10820902312068,296.680353888026,61.08265312420975,56.572965608806065,130.6207537224286,99.81799677441913
1683078707.997992,69.44019040317757,297.8551956397646,61.40826526878943,56.899055972459614,131.345106527962,100.32513500514392
1683078708.036093,69.77292398503434,299.0372182955102,61.734634740694304,57.225967250587644,132.07132358837143,100.83355640742613
1683078708.06965,70.10640566553253,300.2185087851574,62.06172710576521,57.55369914981366,132.79941207106586,101.34326215473862
1683078708.106905,70.44063799932316,301.4060023753565,62.38957258183089,57.88225108757727,133.52936247987859,101.85424813259772
1683078708.137357,70.7756175370863,302.59359243470203,62.71814344711208,58.211622738841434,134.26118005987456,102.3665149528217
1683078708.173551,71.11134625980927,303.786628370125,63.047463880871824,58.541813556046186,134.9948570929399,102.88005908928876
1683078708.2057338,71.44782126120502,304.9803967349473,63.37751160103755,58.87282319024015,135.73039733707532,103.39488072172439
1683078708.2392519,71.78504405034292,306.1790238834135,63.70830590237482,59.20465112228599,136.46779446520824,103.91097679285882
1683078708.272831,72.12301216963135,307.37887098516353,64.03982889718395,59.537296985442346,137.2070510856465,104.42834715216235
1683078708.307462,72.46172674175598,308.5831210322172,64.37209594102255,59.87076028361135,137.94816196151496,104.94698911711042
1683078708.33967,72.80118567898205,309.78896420523756,64.70509268641368,60.20504063716599,138.6911288136828,105.4669022864332
1683078708.375792,73.14138978920144,310.9988557817177,65.03883132052461,60.540137568732966,139.4359472601085,105.98808427853936
1683078708.409343,73.48233728846719,312.21062556320845,65.37330034091106,60.87605068981808,140.18261833859606,106.51053450306689
1683078708.441677,73.82402872938823,313.42616740925735,65.70850939248355,61.212779538335035,140.93113833911892,107.03425082131979
1683078708.4780328,74.16646257696783,314.64380468922013,66.04444925419047,61.55032372003316,141.68150777438393,107.55923250152499
1683078708.51393,74.50963917807799,315.86499809018954,66.38112753546913,61.88868278533033,142.43372346380602,108.08547760238187
1683078708.545747,74.85355720106024,317.0884518988105,66.71853684107207,62.227856336770365,143.18778551757453,108.61298528846551
1683078708.583023,75.19821682759498,318.315292552274,67.05668315403346,62.56784393520615,143.9436911738608,109.14175377919159
1683078708.610104,75.54361689239548,319.54451835526805,67.39556053785475,62.90864518164153,144.70144023624843,109.67178216414845
1683078708.651413,75.88975744487644,320.7769978048786,67.73517367806988,63.25025964596596,145.46103027370808,110.20306879612504
1683078708.6779299,76.23663745565696,322.01195617923,68.07551780202702,63.592686929013134,146.222460857682,110.73561271112018
1683078708.717012,76.58425686907218,323.2500629133904,68.4165965619969,63.93592660847662,146.9857298203613,111.26941237253297
1683078708.7461052,76.93261476664699,324.4907185253326,68.75840611260791,64.2799782860635,147.75083655805187,111.80446678101585
1683078708.7836359,77.28171100961454,325.73443881528027,69.10094928423771,64.62484154634764,148.5177791139302,112.34077449200853
1683078708.817746,77.6315447701669,326.9807596243934,69.4442229696898,64.97051599260374,149.28655675260427,112.878334484501
1683078708.8493419,77.98211584426159,328.23007816914156,69.78822934666489,65.31700121592671,150.05716768758637,113.41714539126802
1683078708.88367,78.33342347824727,329.4820348050838,70.13296589470383,65.66429682140124,150.8296110864088,113.95720618023624
